,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017,is_green
1497,BRA,Brazil,CST,BRA0027054,225.1,-20.125,-40.2985,Oil,,,,2003.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,444.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1498,BRA,Brazil,CTA-MR,BRA0033489,2.016,-25.4233,-49.2803,Oil,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1499,BRA,Brazil,CTE Fibra,BRA0028016,8.812,-22.696,-47.3422,Gas,,,,1954.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,58.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1500,BRA,Brazil,CTR Juiz de Fora,BRA0031206,4.2780000000000005,-21.6187,-43.4217,Waste,,,,2013.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Waste
1501,BRA,Brazil,Caa-Yari,BRA0029212,1.0,-27.4292,-54.1206,Hydro,,,,2005.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,3.43,4.62,4.04,4.42,4.0,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1502,BRA,Brazil,Caapiranga,BRA0000340,1.299,-3.3255,-61.2016,Gas,,,,1985.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,8.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1503,BRA,Brazil,Caarapó,BRA0030104,114.0,-22.6105,-54.6848,Biomass,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1504,BRA,Brazil,Cabeça de Boi,BRA0029733,30.0,-10.3542,-56.985,Hydro,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1086833,2017.0,,,,,,,,,101.9,128.56,124.48,123.6,113.65,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1505,BRA,Brazil,Cabixi,BRA0027042,2.7,-12.9567,-60.1247,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,5.61,9.8,9.48,9.5,8.39,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1506,BRA,Brazil,Cabixi II,BRA0028482,2.8000000000000003,-13.0194,-60.1128,Hydro,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063446,2017.0,,,,,,,,,5.82,10.16,9.83,9.85,8.7,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1507,BRA,Brazil,Cabo de Santo Agostinho,BRA0029215,2.0,-8.283,-35.0255,Oil,,,,2001.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1508,BRA,Brazil,Caboclo,BRA0000345,4.16,-20.495,-43.4828,Hydro,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1081849,2017.0,,,,,,,,,8.11,13.67,13.11,13.15,11.15,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1509,BRA,Brazil,Cabot Mauá,BRA0030238,7.0,-23.6367,-46.4621,Oil,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,13.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1510,BRA,Brazil,Cabrera,BRA0030371,25.0,-19.3074,-50.7083,Biomass,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1511,BRA,Brazil,Cachoeira,BRA0000396,11.12,-12.4922,-60.4717,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063464,2017.0,,,,,,,,,42.63,50.49,47.37,45.6,43.16,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1512,BRA,Brazil,Cachoeira,BRA0028480,7.4,-9.4383,-35.724,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1513,BRA,Brazil,Cachoeira Caldeirão,BRA0031186,219.0,0.8533,-51.2917,Hydro,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088718,2017.0,,,,,,,,,963.95,922.13,901.75,898.45,701.33,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1514,BRA,Brazil,Cachoeira Dourada,BRA0000528,658.0,-18.5025,-49.4931,Hydro,,,,1959.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011800,2017.0,,,,,,,,,2782.11,2763.63,2724.69,2499.72,2489.14,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1515,BRA,Brazil,Cachoeira Dourada,BRA0030033,40.0,-18.4945,-49.6445,Biomass,,,,2013.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1516,BRA,Brazil,Cachoeira Paulista,BRA0027476,1.0,-22.7486,-44.9056,Hydro,,,,1976.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,1.66,3.12,3.0,3.0,2.59,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1517,BRA,Brazil,Cachoeira Poço Preto I,BRA0027253,3.564,-24.0381,-49.4617,Hydro,,,,1964.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,12.62,15.04,15.26,15.79,12.82,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1518,BRA,Brazil,Cachoeira Poço Preto II,BRA0030406,2.098,-24.0479,-49.4578,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,7.51,9.4,9.13,9.49,8.01,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1519,BRA,Brazil,Cachoeira da Lixa,BRA0028999,14.8,-17.0742,-40.0683,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1070529,2017.0,,,,,,,,,32.37,53.15,51.17,51.31,44.2,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1520,BRA,Brazil,Cachoeira do Brumado,BRA0029723,2.34,-21.8528,-43.8886,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1078501,2017.0,,,,,,,,,4.79,8.42,8.14,8.16,7.2,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1521,BRA,Brazil,Cachoeira do Lavrinha (Antiga São Patrício),BRA0026879,3.01,-15.5161,-49.4847,Hydro,,,,2004.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,9.11,11.45,11.04,10.9,10.25,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1522,BRA,Brazil,Cachoeirinha,BRA0030242,1.25,-22.57,-46.41,Hydro,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1092492,2017.0,,,,,,,,,2.04,3.92,3.77,3.78,3.27,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1523,BRA,Brazil,Cachoeirinha,BRA0029225,1.0,-26.7706,-52.1786,Hydro,,,,2007.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1092492,2017.0,,,,,,,,,3.86,4.62,4.47,4.3,4.09,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1524,BRA,Brazil,Cachoeirão,BRA0027940,27.0,-19.4367,-41.6142,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063464,2017.0,,,,,,,,,87.87,121.36,105.91,101.68,96.51,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1525,BRA,Brazil,Cacimbas 1,BRA0032011,18.9,-3.2532,-39.2809,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,72.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1526,BRA,Brazil,Caconde,BRA0000588,80.4,-21.5767,-46.6242,Hydro,,,,1966.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1012554,2017.0,,,,,,,,,246.05,353.93,299.69,303.54,269.94,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1527,BRA,Brazil,Cadam,BRA0027006,24.992,0.3843,-53.954,Oil,,,,1975.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1044910,2017.0,,,,,,,,,,,,,49.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1528,BRA,Brazil,Caetité,BRA0030792,30.24,-14.1272,-42.5471,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094294,2017.0,,,,,,,,,,,,,122.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1529,BRA,Brazil,Caetité 1,BRA0030976,30.0,-14.1632,-42.4845,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,101.25,117.56,104.97,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
1530,BRA,Brazil,Caetité 2,BRA0030437,30.0,-14.185,-42.503,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,101.25,117.56,104.97,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
1531,BRA,Brazil,Caetité 3,BRA0030448,30.0,-14.2194,-42.507,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,101.25,117.56,104.97,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
1532,BRA,Brazil,Caetité A,BRA0031344,23.8,-14.1415,-42.4783,Wind,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,95.21,93.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,1
1533,BRA,Brazil,Caetité B,BRA0031342,22.1,-14.1146,-42.4749,Wind,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1107743,2017.0,,,,,,,,,,,,90.24,88.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,1
1534,BRA,Brazil,Caetité C,BRA0031523,8.5,-14.1082,-42.4746,Wind,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,31.87,30.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,1
1535,BRA,Brazil,Caititu,BRA0030739,22.2,-14.4528,-42.641,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1111962,2017.0,,,,,,,,,,,,,91.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1536,BRA,Brazil,Caixão,BRA0028966,1.172,-20.0569,-44.6089,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1065694,2017.0,,,,,,,,,1.8,4.08,3.69,3.73,3.47,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1537,BRA,Brazil,Caju,BRA0029217,3.2,-26.9517,-52.4594,Hydro,,,,2007.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,10.36,13.26,13.39,11.7,11.12,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1538,BRA,Brazil,Caju,BRA0029726,10.0,-21.8958,-42.0791,Hydro,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1079394,2017.0,,,,,,,,,25.66,39.33,36.98,34.51,32.88,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1539,BRA,Brazil,Cajucoco,BRA0030294,30.0,-2.9159,-39.9544,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1097647,2017.0,,,,,,,,,,,123.08,112.14,95.27,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
1540,BRA,Brazil,Cajuru,BRA0000597,7.2,-20.2394,-44.7539,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011472,2017.0,,,,,,,,,22.78,26.29,28.44,28.32,24.17,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1541,BRA,Brazil,Calango 1,BRA0030511,30.0,-6.0339,-36.544,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,113.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1542,BRA,Brazil,Calango 2,BRA0030519,30.0,-6.0166,-36.4835,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,108.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1543,BRA,Brazil,Calango 3,BRA0030545,30.0,-6.0489,-36.546,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,113.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1544,BRA,Brazil,Calango 4,BRA0030537,30.0,-6.0236,-36.472,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,108.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1545,BRA,Brazil,Calango 5,BRA0030552,30.0,-6.0303,-36.488,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,108.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1546,BRA,Brazil,Calango 6,BRA0031812,30.0,-6.0132,-36.4499,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1094293,2017.0,,,,,,,,,,,,,108.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1547,BRA,Brazil,Calheiros,BRA0027672,19.0,-20.9847,-41.71,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1047804,2017.0,,,,,,,,,50.07,72.11,60.99,71.85,63.34,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1548,BRA,Brazil,Calçados Azaléia,BRA0029626,7.5,-15.245,-40.2385,Oil,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,14.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1549,BRA,Brazil,Calçoene,BRA0000600,1.296,2.502,-50.9395,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,2.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1550,BRA,Brazil,Camargos,BRA0000608,46.0,-21.3256,-44.6161,Hydro,,,,1960.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011473,2017.0,,,,,,,,,160.68,182.2,185.02,185.57,163.0,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1551,BRA,Brazil,Camaçari,BRA0000602,130.71,-12.694,-38.3145,Gas,,,,1996.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1012616,2017.0,,,,,,,,,,,,,861.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1552,BRA,Brazil,Camaçari,BRA0027933,346.803,-12.5975,-38.2732,Gas,,,,2003.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1012616,2017.0,,,,,,,,,,,,,2286.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1553,BRA,Brazil,Cambará,BRA0030813,3.59,-15.9697,-55.0883,Hydro,,,,2012.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088150,2017.0,,,,,,,,,6.81,11.74,11.26,11.29,9.56,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1554,BRA,Brazil,Camera Ijui,BRA0034025,1.104,-28.4317,-53.878,Oil,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,2.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1555,BRA,Brazil,Camera Santa Rosa,BRA0034080,3.12,-27.8548,-54.4707,Oil,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,6.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1556,BRA,Brazil,Camera São Luiz Gonzaga,BRA0034011,1.6,-28.4007,-54.9626,Oil,,,,2012.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
